13295.677641,5,
15668.444818,5,
21943.948205,5,
30568.823573,5,
43308.586055,5,
61869.046106,5,
91015.447821,5,
140289.223796,5,
240429.419991,5,
541115.567404,5,
6404.603108,15,
7672.649798,15,
10733.724165,15,
14995.905826,15,
20789.360019,15,
31261.170446,15,
53848.749862,15,
83742.924441,15,
240594.487031,15,
541003.736915,15,
