12902.592794,5,
11617.876656,5,
11189.659771,5,
10991.428123,5,
10862.776098,5,
10765.115879,5,
10703.920610,5,
10661.160891,5,
10625.453792,5,
10596.888113,5,
9934.752820,15,
5715.254018,15,
4170.704916,15,
3874.742256,15,
3829.587561,15,
3797.281627,15,
3775.750947,15,
3757.078459,15,
3750.766792,15,
3737.773698,15,
