11995.877215,5,
12905.915280,5,
15140.443784,5,
18037.764103,5,
21821.397644,5,
27215.145637,5,
35186.642042,5,
48637.454966,5,
74673.884432,5,
153742.794085,5,
6334.022564,15,
6715.065156,15,
7686.957760,15,
8988.156483,15,
10741.362570,15,
13232.203535,15,
16987.214385,15,
23234.376306,15,
35685.173956,15,
72939.965146,15,
