13285.455486,5,
15706.158068,5,
21887.316369,5,
30581.373374,5,
43410.763662,5,
62122.900860,5,
91182.921069,5,
140649.163396,5,
240754.775875,5,
540286.563706,5,
6443.448872,15,
7697.837323,15,
10781.822348,15,
14518.797445,15,
21480.228205,15,
32437.454819,15,
54122.457490,15,
86772.018077,15,
240781.867489,15,
541125.432350,15,
